# fragmentation : HymnD (inputs/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=0.25*mt0=1.5)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 4.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  10.9984
0  0.3  7.47941
0  0.5  4.57137
0  0.7  2.5769
0  0.9  1.39546
0  1.1  0.743297
0  1.3  0.393985
0  1.5  0.209498
0  1.7  0.112005
0  1.9  0.0603841
0  2.1  0.032851
0  2.3  0.0180339
0  2.5  0.0100016
0  2.7  0.00559224
0  2.9  0.00315972
0  3.1  0.00179997
0  3.3  0.0010348
0  3.5  0.000599375
0  3.7  0.000350166
0  3.9  0.000206113
0  4.1  0.000122166
0  4.3  7.29052e-05
0  4.5  4.38101e-05
0  4.7  2.64847e-05
0  4.9  1.60975e-05
0  5.1  9.84287e-06
0  5.3  6.05524e-06
0  5.5  3.74278e-06
0  5.7  2.32438e-06
0  5.9  1.4339e-06
0  6.1  8.76879e-07
0  6.3  5.39145e-07
0  6.5  3.32633e-07
0  6.7  2.06387e-07
0  6.9  1.28606e-07
0  7.1  8.04748e-08
0  7.3  5.05505e-08
0  7.5  3.18802e-08
0  7.7  2.01739e-08
0  7.9  1.28142e-08
0  8.1  8.1663e-09
0  8.3  5.21948e-09
0  8.5  3.3485e-09
0  8.7  2.15394e-09
0  8.9  1.38963e-09
0  9.1  8.99258e-10
0  9.3  5.83208e-10
0  9.5  3.79588e-10
0  9.7  2.47474e-10
0  9.9  1.61803e-10
0  10.1  1.06079e-10
0  10.3  6.96591e-11
0  10.5  4.58443e-11
0  10.7  3.02469e-11
0  10.9  2.0008e-11
0  11.1  1.32515e-11
0  11.3  8.79588e-12
0  11.5  5.84877e-12
0  11.7  3.89935e-12
0  11.9  2.60227e-12
2  0.1  10.9913
2  0.3  7.47461
2  0.5  4.56842
2  0.7  2.57517
2  0.9  1.39449
2  1.1  0.74276
2  1.3  0.393687
2  1.5  0.209332
2  1.7  0.111913
2  1.9  0.0603319
2  2.1  0.0328215
2  2.3  0.0180171
2  2.5  0.00999208
2  2.7  0.00558674
2  2.9  0.0031565
2  3.1  0.00179808
2  3.3  0.00103369
2  3.5  0.00059872
2  3.7  0.000349774
2  3.9  0.000205879
2  4.1  0.000122025
2  4.3  7.28196e-05
2  4.5  4.37581e-05
2  4.7  2.64527e-05
2  4.9  1.60779e-05
2  5.1  9.83076e-06
